episode_id,timestep,bs_status
94,6,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,8,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,9,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,28,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,29,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,31,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,32,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,33,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,34,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,35,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,36,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,37,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,38,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,39,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,40,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,41,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,42,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,43,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,44,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,45,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,46,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,47,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,48,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,49,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,50,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,51,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,52,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,53,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,54,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,55,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,56,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,57,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,58,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,59,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,61,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,62,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,63,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,64,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,65,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,66,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,67,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,68,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,69,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,70,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,71,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,72,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,73,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,74,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,75,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,76,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,77,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,78,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,79,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,80,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,81,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,82,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,83,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,84,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,85,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,86,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,87,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,88,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,89,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,90,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,91,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,92,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,93,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,94,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,95,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,96,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,97,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,98,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,99,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,100,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,101,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,102,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,103,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,104,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,105,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,106,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,107,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,108,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,109,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,110,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,111,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,112,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,113,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,114,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,115,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,116,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,117,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,118,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,119,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,120,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,121,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,122,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,123,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,124,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,125,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,126,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,127,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,128,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,129,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,130,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,131,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,132,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,133,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,134,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,135,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,136,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,137,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,138,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,139,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,140,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,141,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,142,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,143,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,144,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,145,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,146,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,147,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,148,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,149,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,150,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,151,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,152,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,153,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,154,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,155,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,156,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,157,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,158,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,159,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,160,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,161,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,162,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,163,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,164,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,165,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,166,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,167,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,168,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,169,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,170,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,171,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,172,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,173,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,174,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,175,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,176,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,177,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,178,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,179,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,180,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,181,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,182,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,183,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,184,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,185,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,186,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,187,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,188,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,189,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,190,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,191,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,192,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,193,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,194,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,195,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,196,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,197,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,198,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,199,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,200,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,201,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,202,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,203,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,204,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,205,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,206,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,207,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,208,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,209,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,210,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,211,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,212,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,213,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,214,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,215,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,216,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,217,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,218,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,219,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,220,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,221,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,222,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,223,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,224,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,225,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,226,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,227,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,228,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,229,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,230,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,231,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,232,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,233,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,234,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,235,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,236,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,237,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,238,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,239,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,240,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,241,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,242,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,243,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,244,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,245,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,246,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,247,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,248,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,249,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,250,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,251,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,252,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,253,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,254,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,255,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,256,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,257,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,258,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,259,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,260,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,261,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,262,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,263,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,264,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,265,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,266,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,267,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,268,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,269,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,270,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,271,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,272,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,273,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,274,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,275,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,276,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,277,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,278,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,279,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,280,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,281,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,282,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,283,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,284,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,285,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,286,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,287,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,288,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,289,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,290,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,291,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,292,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,293,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,294,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,295,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,296,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,297,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,298,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,299,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,300,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,301,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,302,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,303,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,304,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,305,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,306,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,307,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,308,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,309,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,310,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,311,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,312,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,313,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,314,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,315,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,316,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,317,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,318,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,319,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,320,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,321,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,322,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,323,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,324,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,325,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,326,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,327,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,328,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,329,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,330,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,331,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,332,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,333,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,334,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,335,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,336,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,337,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,338,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,339,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,340,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,341,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,342,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,343,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,344,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,345,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,346,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,347,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,348,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,349,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,350,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,351,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,352,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,353,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,354,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,355,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,356,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,357,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,358,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,359,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,360,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,361,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,362,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,363,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,364,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,365,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,366,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,367,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,368,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,369,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,370,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,371,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,372,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,373,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,374,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,375,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,376,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,377,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,378,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,379,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,380,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,381,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,382,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,383,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,384,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,385,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,386,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,387,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,388,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,389,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,390,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,391,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,392,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,393,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,394,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,395,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,396,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,397,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,398,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,399,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,400,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,401,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,402,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,403,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,404,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,405,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,406,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,407,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,408,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,409,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,410,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,411,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,412,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,413,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,414,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,415,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
94,416,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
